COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsGBP;353;001DF03ED81D4520;R000030466;visa;2031-03-09;UTC;Settled;547BCA6507994E57;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;353;003203F974EA4F3F;R000048535;visa;2031-04-07;UTC;Settled;D14F3592EB93487E;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;0032615CA0A44AB6;E000003302;mc;2031-02-21;UTC;Settled;E71D3DF5102E43F8;GBP;80.0;4.0;84.0
JetBrains;JetBrainsGBP;353;006361F6008246BE;A000030345;visa;2031-02-19;UTC;Settled;CAF546505367479A;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;353;00874B72A39049C5;A000068487;visa;2031-01-22;UTC;Settled;DDBC0B7362B041BD;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;353;0098C84E5AA64FE0;R000030178;visa;2031-04-03;UTC;Settled;36103DED9559413B;GBP;48.0;2.0;50.0
JetBrains;JetBrainsGBP;353;009EAABAA3E34E9A;C000067859;visa;2031-01-13;UTC;Settled;07DEDD5CC8A24AB0;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;353;00ABDF9EB0694061;A000023461;visa;2031-02-18;UTC;Settled;6A408C1A827C4C87;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;353;00C24872D35E46E5;C000051940;mc;2031-03-12;UTC;Settled;B84089560E70497E;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;353;00CC5BC8801544C4;E000049919;visa;2031-04-05;UTC;Settled;1F3E7095778A4268;GBP;556.0;29.0;585.0
JetBrains;JetBrainsGBP;353;00D5C26FB10E411D;C000064809;visa;2031-01-12;UTC;Settled;35C2C727C7344000;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;353;00E6931B95024A9C;Z000036728;visa;2031-01-08;UTC;Settled;BCE1D9C33E4544ED;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;353;00F6FEB952E848A4;C000039643;visa;2031-04-07;UTC;Settled;CE52AA5BAC88473A;GBP;494.0;26.0;520.0
JetBrains;JetBrainsGBP;353;00FFDB7FCA604E09;E000061165;visa;2031-03-30;UTC;Settled;754C2342001B48B7;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;353;01426781046E4E3D;C000055072;visa;2031-02-08;UTC;Settled;7A7656BF11E34561;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;0159EA91E6644495;E000063327;visa;2031-01-26;UTC;Settled;AA3BF180A5F443B1;GBP;40.0;2.0;42.0
JetBrains;JetBrainsGBP;353;015BF2AAE25D4D0B;C000022146;visa;2030-12-31;UTC;Settled;2653864800DE47DD;GBP;40.0;2.0;42.0
JetBrains;JetBrainsGBP;353;01741CFC65EC4EBE;C000067963;visa;2031-01-24;UTC;Settled;8A01D18098074D41;GBP;152.0;8.0;160.0
JetBrains;JetBrainsGBP;353;0180746EF0F34B68;Z000005568;visa;2031-03-28;UTC;Settled;E74E2C625EBA4A26;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;353;01942BE3F02E4423;Z000023450;visa;2031-03-04;UTC;Settled;DDB585F0503C4566;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;353;01BBFB82AC76445E;Z000008610;mc;2031-04-12;UTC;Settled;C9AF8A3AD3964596;GBP;432.0;23.0;455.0
JetBrains;JetBrainsGBP;353;01C255664C0343D7;E000066342;mc;2031-04-10;UTC;Settled;D8F0DF66E10D415D;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;353;01C55153CA5A48A8;C000071023;mc;2031-03-05;UTC;Settled;6C08785288C34CDD;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;353;01C95E824C58494E;E000000742;visa;2031-01-28;UTC;Settled;72045CFD16754587;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;353;01E870B8A431492F;E000008388;mc;2031-02-13;UTC;Settled;3A6D8E01C6F94FE7;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;01EDF2D8275845AC;Z000003226;visa;2031-01-08;UTC;Settled;EE07D851442B4B46;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;020073B6AA794629;Z000025718;visa;2031-02-17;UTC;Settled;95F2E3FE56034F32;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;353;020EA2023D304FDD;C000002869;visa;2031-02-08;UTC;Settled;4E98F46D486848A8;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;020EDC75CD3244DE;Z000058591;mc;2031-04-12;UTC;Settled;01CA612A89254A4D;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;353;021C4BAC716446A1;A000052573;visa;2031-01-25;UTC;Settled;6783B4458B0F47D8;GBP;62.0;3.0;65.0
JetBrains;JetBrainsGBP;353;022541ED28544A89;A000007324;visa;2030-12-30;UTC;Settled;01E6AB64EC554428;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;353;0234342E2D514EC2;A000042944;mc;2031-02-18;UTC;Settled;E4E052C0EA7C4691;GBP;432.0;23.0;455.0
JetBrains;JetBrainsGBP;353;02464F3A1D054C98;E000042111;visa;2031-01-02;UTC;Settled;366C6BCBB4B347FE;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;353;0253796B49DB48CA;A000058226;mc;2031-02-06;UTC;Settled;7748AF76F1334D84;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;353;0267811E5DCC4C0E;A000054182;visa;2031-01-21;UTC;Settled;92811ACA05884837;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;353;027B7ABF7414465B;E000058395;visa;2031-03-26;UTC;Settled;DDC6A4B561F045AD;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;353;029285E9C7B0474A;E000031477;visa;2031-01-18;UTC;Settled;2B414DB814C048A2;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;353;0293194CEB954A5B;C000059043;mc;2031-02-09;UTC;Settled;93591F3E674C419D;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;353;02AA28AA933948FE;R000030868;visa;2031-01-18;UTC;Settled;ED2B8FCAE8A84055;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;353;02AEE8C42B154AA8;Z000034805;visa;2031-04-11;UTC;Settled;451515C3A1E643B8;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;353;02B01E80819A4986;Z000022655;mc;2030-12-17;UTC;Settled;EEEE684CF56B41C7;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;353;02B721AD2C234065;R000049428;mc;2031-04-09;UTC;Settled;95047B627BCE4B84;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;02BB8D25B10F47F4;Z000004728;visa;2031-03-18;UTC;Settled;01A8F681FE234541;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;353;02D9C272D16644E6;Z000008690;visa;2031-01-17;UTC;Settled;D5E86F0C90A94C76;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;353;0317BE67BAA64655;R000024283;visa;2031-02-04;UTC;Settled;2738EC734E2E4BC2;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;353;0340D8E61B5A401F;A000009275;visa;2031-02-27;UTC;Settled;0587169F544C4B30;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;353;03563B5A454B4125;R000049902;mc;2031-03-20;UTC;Settled;A57F953EB29947DA;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;03566A802CBA4417;C000006742;visa;2031-03-21;UTC;Settled;D7039549B3774A19;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;353;036154DD74C54943;Z000021919;mc;2031-02-09;UTC;Settled;A71F3A30728046C0;GBP;185.0;10.0;195.0
JetBrains;JetBrainsGBP;353;0369C8C5CAFF471A;Z000022800;mc;2031-03-18;UTC;Settled;7831E82E20A54BFD;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;353;0383C98911184221;Z000057035;visa;2030-12-29;UTC;Settled;E67EF69F8A7248B0;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;353;0399E11D9FAD466C;R000017192;visa;2031-01-10;UTC;Settled;ECEB9080819C40E5;GBP;152.0;8.0;160.0
JetBrains;JetBrainsGBP;353;03ABC103724E4962;R000044774;visa;2030-12-21;UTC;Settled;C1C4B7E66E174C5C;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;353;03BFE3618257452F;A000072080;visa;2031-01-16;UTC;Settled;080D1847155941B8;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;353;03D0C3F0A0514DF6;Z000010518;mc;2031-03-11;UTC;Settled;34F3A10797F84137;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;353;03EE278809F24893;A000060717;visa;2030-12-24;UTC;Settled;E1648B0687F0453C;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;353;03EE6929578B4078;E000069331;mc;2031-01-12;UTC;Settled;2847E848CF0B4F38;GBP;432.0;23.0;455.0
JetBrains;JetBrainsGBP;353;03EF803941B0404B;E000053903;visa;2031-03-19;UTC;Settled;412AEE19619A4F0B;GBP;380.0;20.0;400.0
JetBrains;JetBrainsGBP;353;040DBB7761B141EA;C000001570;mc;2031-01-27;UTC;Settled;571AAE7ADD134058;GBP;19.0;1.0;20.0
JetBrains;JetBrainsGBP;353;041B82F1D7DD4145;R000011174;visa;2030-12-20;UTC;Settled;1F82D7AF69FC4BFA;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;353;0433F2E96838413B;Z000056038;mc;2031-03-04;UTC;Settled;89CC39DB2A474AFE;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;353;044DD0E2ADD24415;R000015520;visa;2030-12-20;UTC;Settled;2ACD5DA574DA4646;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;353;0460C4A7A2854633;C000019398;mc;2031-01-29;UTC;Settled;66BD66D969DF4956;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;353;046E9A74983A43E7;E000009709;mc;2030-12-24;UTC;Settled;4F1E17EE0A624EC1;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;353;0506F26BD0FE47CF;E000061485;mc;2031-01-02;UTC;Settled;87C12FC7974E42F2;GBP;80.0;4.0;84.0
JetBrains;JetBrainsGBP;353;050F4585158A48F5;C000001000;visa;2031-01-12;UTC;Settled;2F58C938E74B4121;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;353;05225295B5D24B1B;Z000011443;mc;2031-03-08;UTC;Settled;7E679672C4AE4154;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;353;05304346C9F14097;Z000036704;visa;2031-01-18;UTC;Settled;2787123EC5D64F51;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;353;053CF0D15CAA4EC1;E000007232;mc;2030-12-31;UTC;Settled;E4FD278128314638;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;353;053EF4633CD14903;A000006916;mc;2031-01-19;UTC;Settled;D593C786BA204E46;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;353;054A3B924A0645A3;A000062968;visa;2031-01-10;UTC;Settled;F6C46642924042F0;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;353;0555751FAD834A5D;C000063513;visa;2031-03-26;UTC;Settled;581A65EBF3DB4E65;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;353;056EEA1453CA412B;R000021124;visa;2031-02-25;UTC;Settled;A98B7FEAE10141A7;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;353;05AEF683135040BD;E000022079;mc;2031-03-19;UTC;Settled;FCF7CCC830A54A85;GBP;432.0;23.0;455.0
