COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsGBP;350;00006BA809F340C9;Z000010415;visa;2030-03-24;UTC;Settled;4D28CE07109B4479;GBP;247.0;13.0;260.0
JetBrains;JetBrainsGBP;350;00029BA6B27544AE;Z000000288;mc;2030-01-23;UTC;Settled;206DAA434EB54FD9;GBP;247.0;13.0;260.0
JetBrains;JetBrainsGBP;350;0037482A4F9A4E1F;C000003026;visa;2030-03-23;UTC;Settled;706493BD7E1E4A01;GBP;62.0;3.0;65.0
JetBrains;JetBrainsGBP;350;0038E9BD405F4CD5;E000053112;visa;2030-04-07;UTC;Settled;8B95439C307A41B3;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;350;0043B471A6BB496B;Z000065456;mc;2030-03-03;UTC;Settled;C72E3255F0BB45BF;GBP;185.0;10.0;195.0
JetBrains;JetBrainsGBP;350;00515D9CE59745F8;R000006185;visa;2030-03-16;UTC;Settled;33F67C863F694A64;GBP;556.0;29.0;585.0
JetBrains;JetBrainsGBP;350;00585CE539FF45EA;Z000006338;visa;2030-01-13;UTC;Settled;0D53FFD9FA0C4D36;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;350;006A10E6059146F9;R000072374;visa;2030-04-02;UTC;Settled;A82E43E0B4A446FE;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;350;0094204AA3DC4683;C000014331;visa;2030-01-27;UTC;Settled;50AE396E96DE4810;GBP;556.0;29.0;585.0
JetBrains;JetBrainsGBP;350;00A25DB58B044E09;A000033716;visa;2030-04-03;UTC;Settled;1177839BFD9D4E10;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;350;00A7E51BF1C643ED;A000042168;visa;2030-01-09;UTC;Settled;F260499F65AE4D90;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;350;00DA6C7557944626;E000007842;visa;2030-04-15;UTC;Settled;F6243A26A65F46B5;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;350;00E0B0729196480C;A000054994;visa;2030-01-21;UTC;Settled;A0F1FA32BF604E4B;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;350;017D01D878884020;E000006208;visa;2030-04-13;UTC;Settled;5FFDBE5F885544DF;GBP;247.0;13.0;260.0
JetBrains;JetBrainsGBP;350;0191121C22A94F56;Z000033910;visa;2030-01-22;UTC;Settled;44D2E21ECBA2455A;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;350;01AA3F7AB44D476F;C000018172;mc;2030-02-24;UTC;Settled;04A393D14ABF4E60;GBP;62.0;3.0;65.0
