COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsUSD;354;0028B5AED9094922;A000032381;mc;2031-04-16;UTC;Settled;6C8D3DB96E254C87;USD;380.0;20.0;400.0
JetBrains;JetBrainsUSD;354;002BEDF779E641BD;A000015252;visa;2031-06-06;UTC;Settled;09FB7EA071374226;USD;380.0;20.0;400.0
JetBrains;JetBrainsUSD;354;00311048EC1E4152;C000035321;mc;2031-04-22;UTC;Settled;419B9047E25A4323;USD;57.0;3.0;60.0
JetBrains;JetBrainsUSD;354;003D65A5F7FB4791;C000056466;mc;2031-06-09;UTC;Settled;03344F9B95664668;USD;494.0;26.0;520.0
JetBrains;JetBrainsUSD;354;004CB53F338F49B7;R000007075;mc;2031-04-22;UTC;Settled;9D8446FE85214BD1;USD;76.0;4.0;80.0
JetBrains;JetBrainsUSD;354;004F1ACEB5C24F10;R000034203;mc;2031-06-01;UTC;Settled;DB07350D7ED84F96;USD;38.0;2.0;40.0
JetBrains;JetBrainsUSD;354;004FECC196E34757;Z000010234;visa;2031-05-14;UTC;Settled;D3FE3C683BB446AD;USD;133.0;7.0;140.0
JetBrains;JetBrainsUSD;354;0055D4A4CB244C1D;E000008681;visa;2031-04-17;UTC;Settled;8F56A75D8D864A9D;USD;80.0;4.0;84.0
JetBrains;JetBrainsUSD;354;00597A6A820E4F10;R000045737;visa;2031-05-28;UTC;Settled;975F53C8ECBF41A6;USD;124.0;6.0;130.0
JetBrains;JetBrainsUSD;354;0078BCF4006E46D5;Z000008684;visa;2031-06-06;UTC;Settled;7648C5C99B16481A;USD;133.0;7.0;140.0
JetBrains;JetBrainsUSD;354;00855AA267684FDD;R000042852;visa;2031-07-04;UTC;Settled;94BA0EE1414942A6;USD;143.0;7.0;150.0
JetBrains;JetBrainsUSD;354;008C519BA3A348BF;C000000807;visa;2031-05-25;UTC;Settled;D99EF5D930774854;USD;475.0;25.0;500.0
JetBrains;JetBrainsUSD;354;00A335C9ED7043CB;Z000039015;visa;2031-04-20;UTC;Settled;3FACCB1E363746B3;USD;40.0;2.0;42.0
JetBrains;JetBrainsUSD;354;00B1F398C10A4CDE;Z000001428;mc;2031-05-12;UTC;Settled;AE5351A8CEC34F81;USD;106.0;6.0;112.0
JetBrains;JetBrainsUSD;354;00C974F04A1B4A2F;C000064497;visa;2031-06-13;UTC;Settled;A025359039A94004;USD;93.0;5.0;98.0
JetBrains;JetBrainsUSD;354;00CFE0C8EC204FED;E000054047;visa;2031-06-06;UTC;Settled;62372C53E7014B22;USD;152.0;8.0;160.0
JetBrains;JetBrainsUSD;354;00D20EB64AAD4C57;Z000037000;visa;2031-07-01;UTC;Settled;BA9D8A556AC54846;USD;95.0;5.0;100.0
