COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsGBP;351;003D4A82B5A24463;R000053522;visa;2030-06-02;UTC;Settled;86267B2602594D7B;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;351;005DEF4299B046CA;A000040211;visa;2030-06-28;UTC;Settled;C301E8016FCB40AA;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;351;0062A4CD4F1C4685;E000036788;visa;2030-08-02;UTC;Settled;32EFB809245F4399;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;351;007AC78729F74BE3;A000021786;visa;2030-06-19;UTC;Settled;B7B8FA96AB3D4845;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;351;0090AE9224074785;A000047432;visa;2030-05-24;UTC;Settled;379BCD0067804B9E;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;351;00A8BB9D92774872;Z000073278;visa;2030-05-12;UTC;Settled;136B5A2290174411;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;351;00C360E0DD1B41C4;R000014501;visa;2030-04-30;UTC;Settled;993C5AFD479B47F9;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;351;00CDDF7679684F40;E000033485;visa;2030-04-23;UTC;Settled;887E68E72DB04752;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;351;00E3976F01FA49E8;R000007633;mc;2030-07-16;UTC;Settled;3CAE3A379DFA4FA6;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;351;00E43824AA124BA4;E000070785;visa;2030-06-19;UTC;Settled;3F725F66F08849E8;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;351;0105492B34E64894;A000039005;visa;2030-08-11;UTC;Settled;88DCF11A114A4D9C;GBP;19.0;1.0;20.0
JetBrains;JetBrainsGBP;351;0109B7358BB34EDF;Z000043429;visa;2030-06-16;UTC;Settled;EC84BA83004245B5;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;351;0115CC086BEB4886;Z000068742;visa;2030-04-29;UTC;Settled;14885547F77C484F;GBP;380.0;20.0;400.0
JetBrains;JetBrainsGBP;351;01184E4798ED4BC2;R000040288;visa;2030-05-29;UTC;Settled;0FF5BD4A49564F49;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;351;011FED1674E34045;Z000056880;visa;2030-04-24;UTC;Settled;395B34C80F8C4FA8;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;351;012081893C1E44D2;E000019206;mc;2030-06-12;UTC;Settled;46D68F7228D542CA;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;351;0120F39D185541AE;C000033378;visa;2030-05-17;UTC;Settled;1F60BF83F76F414F;GBP;19.0;1.0;20.0
JetBrains;JetBrainsGBP;351;0136AC30402648B0;C000062823;mc;2030-05-01;UTC;Settled;088554F454DC4CCE;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;351;013D92F895044421;A000028128;mc;2030-06-26;UTC;Settled;B89BC63BF8614A92;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;351;014E521FC33244FF;Z000027801;mc;2030-06-02;UTC;Settled;BAFB943CBDE64405;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;351;0160480DCDC14FBE;C000070471;visa;2030-05-19;UTC;Settled;B18533F240604B71;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;351;0166A4D19AA94401;C000023821;visa;2030-05-28;UTC;Settled;7AA04ADBD8774321;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;351;01A482310D494DA3;A000050716;visa;2030-06-24;UTC;Settled;AFADAE3D1D1E4C41;GBP;133.0;7.0;140.0
