COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsEUR;354;00027667099E4A18;R000000426;visa;2031-05-18;UTC;Settled;8279C9FFD7EF4D00;EUR;428.0;22.0;450.0
JetBrains;JetBrainsEUR;354;00029EEECF7D4A5B;Z000033613;mc;2031-05-06;UTC;Settled;D54F00F7D69D4429;EUR;48.0;2.0;50.0
JetBrains;JetBrainsEUR;354;00039AC150D84BA1;R000027122;visa;2031-06-18;UTC;Settled;BC4E4015A2C14A46;EUR;106.0;6.0;112.0
JetBrains;JetBrainsEUR;354;000F39697DC949B3;C000012650;visa;2031-06-25;UTC;Settled;837216AB29874D0B;EUR;152.0;8.0;160.0
JetBrains;JetBrainsEUR;354;0010A195E92F4483;A000053295;visa;2031-04-28;UTC;Settled;146FEA8A6A08468D;EUR;53.0;3.0;56.0
JetBrains;JetBrainsEUR;354;0014C4FE07A54378;R000040270;visa;2031-06-04;UTC;Settled;C2F9E9F2A1CF467D;EUR;13.0;1.0;14.0
JetBrains;JetBrainsEUR;354;001593993C724562;Z000063694;visa;2031-06-06;UTC;Settled;59D8C13FE3F449D0;EUR;475.0;25.0;500.0
JetBrains;JetBrainsEUR;354;0017959723C944CA;R000043954;visa;2031-05-19;UTC;Settled;02726BBFDAD64DBB;EUR;114.0;6.0;120.0
JetBrains;JetBrainsEUR;354;0017A98AFFC74888;E000056944;visa;2031-04-29;UTC;Settled;425DEC29B969404D;EUR;428.0;22.0;450.0
JetBrains;JetBrainsEUR;354;001BA115AA2049AE;C000031799;visa;2031-07-02;UTC;Settled;B7B1DBA3AA454A6E;EUR;93.0;5.0;98.0
JetBrains;JetBrainsEUR;354;001BB1C5FC1F4A19;C000063222;visa;2031-04-26;UTC;Settled;27EE089849134B68;EUR;80.0;4.0;84.0
JetBrains;JetBrainsEUR;354;001BBA8697564E09;E000067407;mc;2031-07-06;UTC;Settled;B0F0AA1D631F4AB1;EUR;190.0;10.0;200.0
JetBrains;JetBrainsEUR;354;001CCA4AA9CE4CBB;A000007605;visa;2031-05-04;UTC;Settled;57AFB711AA054DFE;EUR;152.0;8.0;160.0
JetBrains;JetBrainsEUR;354;001D3E84595F479F;R000026169;visa;2031-07-05;UTC;Settled;6E0D61E861CC4F9F;EUR;475.0;25.0;500.0
JetBrains;JetBrainsEUR;354;001D9667EF524DAC;Z000041235;mc;2031-05-01;UTC;Settled;7FE476A80D514ECA;EUR;428.0;22.0;450.0
JetBrains;JetBrainsEUR;354;001ED7510D1D47C0;C000023017;visa;2031-07-08;UTC;Settled;87D91BE2887B4F92;EUR;95.0;5.0;100.0
JetBrains;JetBrainsEUR;354;00259E1EDC334B00;Z000034274;visa;2031-05-30;UTC;Settled;9B8219C7183B4D51;EUR;190.0;10.0;200.0
JetBrains;JetBrainsEUR;354;00260430EF9A410F;C000006050;visa;2031-04-29;UTC;Settled;D7AC4137EF3342B9;EUR;133.0;7.0;140.0
JetBrains;JetBrainsEUR;354;0029C1DEC19C4A59;R000061153;visa;2031-06-13;UTC;Settled;40B2D2002C8249D3;EUR;76.0;4.0;80.0
JetBrains;JetBrainsEUR;354;002A7D5EFBEE491A;A000046765;visa;2031-05-23;UTC;Settled;0BEB677B20484214;EUR;27.0;1.0;28.0
JetBrains;JetBrainsEUR;354;002D8D0EF38F4636;Z000058719;visa;2031-06-08;UTC;Settled;2BBE7C88986C4E66;EUR;247.0;13.0;260.0
JetBrains;JetBrainsEUR;354;002F3CDDDC0143E5;C000050068;mc;2031-06-26;UTC;Settled;ED0111F8CC864940;EUR;133.0;7.0;140.0
JetBrains;JetBrainsEUR;354;00328BA74CDE4859;C000031206;visa;2031-07-05;UTC;Settled;63187E492A44488B;EUR;114.0;6.0;120.0
JetBrains;JetBrainsEUR;354;003293C9F77145A6;C000008694;visa;2031-06-08;UTC;Settled;A7B886814F4549D5;EUR;152.0;8.0;160.0
JetBrains;JetBrainsEUR;354;003347A0EACE42AD;E000026635;visa;2031-05-24;UTC;Settled;7F4CCB21BB5B460E;EUR;40.0;2.0;42.0
JetBrains;JetBrainsEUR;354;003376C7556246AA;R000044745;mc;2031-05-25;UTC;Settled;DB585810437D49C0;EUR;27.0;1.0;28.0
JetBrains;JetBrainsEUR;354;0034AF3F6982455D;E000039192;visa;2031-04-18;UTC;Settled;22B0BF65E2E745BE;EUR;106.0;6.0;112.0
JetBrains;JetBrainsEUR;354;0035504CD70044AB;R000067833;visa;2031-05-05;UTC;Settled;9260E437867C4468;EUR;618.0;32.0;650.0
JetBrains;JetBrainsEUR;354;0035D4E352084F7A;R000004323;mc;2031-05-07;UTC;Settled;5119959E1FBA40D7;EUR;27.0;1.0;28.0
JetBrains;JetBrainsEUR;354;0037CEB1E9F348CD;C000054544;visa;2031-07-04;UTC;Settled;91C60A8D8F4B467B;EUR;171.0;9.0;180.0
JetBrains;JetBrainsEUR;354;003944B506F9493B;R000060711;mc;2031-07-06;UTC;Settled;AB0801DA997245A5;EUR;76.0;4.0;80.0
JetBrains;JetBrainsEUR;354;003CB801613C4158;A000006614;visa;2031-07-07;UTC;Settled;6FC7585B0D9444B5;EUR;133.0;7.0;140.0
JetBrains;JetBrainsEUR;354;004023C0B5E14A52;A000063341;visa;2031-06-18;UTC;Settled;C7B8412547CB43C8;EUR;53.0;3.0;56.0
JetBrains;JetBrainsEUR;354;00410009AF1E4657;C000056367;mc;2031-05-10;UTC;Settled;EAD5DA56AA554796;EUR;48.0;2.0;50.0
JetBrains;JetBrainsEUR;354;00437CE621B84830;E000041463;visa;2031-05-06;UTC;Settled;FE3BD42C98F1430E;EUR;106.0;6.0;112.0
JetBrains;JetBrainsEUR;354;0045D3DF29484F24;A000023493;visa;2031-06-13;UTC;Settled;5915AFABDC964D19;EUR;40.0;2.0;42.0
JetBrains;JetBrainsEUR;354;00467E38C92F419F;Z000010820;mc;2031-06-14;UTC;Settled;D252BAFB52DE482B;EUR;371.0;19.0;390.0
JetBrains;JetBrainsEUR;354;004C6FD5309745BF;E000039278;visa;2031-05-07;UTC;Settled;F79EDB741BEE48AE;EUR;120.0;6.0;126.0
JetBrains;JetBrainsEUR;354;0051BA8B480C41C7;Z000067470;visa;2031-05-14;UTC;Settled;A382BB8AF31A4726;EUR;57.0;3.0;60.0
JetBrains;JetBrainsEUR;354;00522AF1C80746A8;R000004156;visa;2031-06-22;UTC;Settled;79E39FF6FFE54D9E;EUR;432.0;23.0;455.0
JetBrains;JetBrainsEUR;354;005282FE3523488E;A000049372;visa;2031-05-19;UTC;Settled;97D3881C981A4114;EUR;48.0;2.0;50.0
JetBrains;JetBrainsEUR;354;005485E4C917453B;A000059655;visa;2031-04-16;UTC;Settled;3A8EBB7519214BAA;EUR;190.0;10.0;200.0
JetBrains;JetBrainsEUR;354;005E4FE1C8614696;A000042986;visa;2031-04-23;UTC;Settled;066EEC9E5B6B4ACA;EUR;618.0;32.0;650.0
JetBrains;JetBrainsEUR;354;005E8480A9C04F03;R000003974;visa;2031-05-16;UTC;Settled;5D71F2D2A5EB4BDA;EUR;95.0;5.0;100.0
JetBrains;JetBrainsEUR;354;005E9A09BEF54F77;A000036660;visa;2031-07-07;UTC;Settled;AD9EF7FFFB3A4654;EUR;171.0;9.0;180.0
JetBrains;JetBrainsEUR;354;0061704F58844E95;R000003853;visa;2031-05-30;UTC;Settled;8A9F252832C34986;EUR;114.0;6.0;120.0
JetBrains;JetBrainsEUR;354;0064048D54EF4A2E;A000013107;visa;2031-06-13;UTC;Settled;DD19AEB82B0948AF;EUR;57.0;3.0;60.0
JetBrains;JetBrainsEUR;354;0066AE108E7F4395;C000058552;visa;2031-06-17;UTC;Settled;AA9DCE565C0C4810;EUR;309.0;16.0;325.0
JetBrains;JetBrainsEUR;354;006A2AF227AE4E32;E000022519;mc;2031-05-10;UTC;Settled;4BD67D9F9AEE49CA;EUR;475.0;25.0;500.0
JetBrains;JetBrainsEUR;354;006C8D53E8AD4A52;E000032717;mc;2031-06-14;UTC;Settled;9A1DCE4F93A34FA0;EUR;133.0;7.0;140.0
JetBrains;JetBrainsEUR;354;006D1B7E0FCC4D2A;A000054579;visa;2031-07-04;UTC;Settled;08B99A9E4CEE4FC4;EUR;38.0;2.0;40.0
JetBrains;JetBrainsEUR;354;006D5F443D0C49CC;Z000016100;mc;2031-04-22;UTC;Settled;54C439565D8042B6;EUR;48.0;2.0;50.0
JetBrains;JetBrainsEUR;354;006DE3FCE4DB49C0;R000049033;mc;2031-05-24;UTC;Settled;E11F51F1806E493E;EUR;309.0;16.0;325.0
JetBrains;JetBrainsEUR;354;006EAEB7C8FE4CF2;R000049962;visa;2031-04-26;UTC;Settled;8B1275F130A4450D;EUR;120.0;6.0;126.0
JetBrains;JetBrainsEUR;354;007343C93BE84E01;C000050973;mc;2031-04-25;UTC;Settled;3825EE77C73F47DB;EUR;475.0;25.0;500.0
JetBrains;JetBrainsEUR;354;0073D4683495456E;Z000058766;mc;2031-05-03;UTC;Settled;890D2CCDD31F47B3;EUR;120.0;6.0;126.0
JetBrains;JetBrainsEUR;354;0074B600B5164312;Z000047660;visa;2031-05-13;UTC;Settled;47B4501218D9485B;EUR;556.0;29.0;585.0
JetBrains;JetBrainsEUR;354;0075715F88624E64;C000022178;mc;2031-05-07;UTC;Settled;57B2830A8FB44EDC;EUR;380.0;20.0;400.0
JetBrains;JetBrainsEUR;354;0076640D4D87424A;Z000008235;mc;2031-06-18;UTC;Settled;EB474D861CE6419A;EUR;114.0;6.0;120.0
JetBrains;JetBrainsEUR;354;00768541593A4C93;C000013320;visa;2031-05-30;UTC;Settled;694049C3D0B24874;EUR;380.0;20.0;400.0
JetBrains;JetBrainsEUR;354;007AA48A5D914C30;E000043325;visa;2031-06-06;UTC;Settled;0838FC85B7C74331;EUR;93.0;5.0;98.0
JetBrains;JetBrainsEUR;354;007AF0F666974B98;A000031059;mc;2031-05-24;UTC;Settled;1B30916E0E4B4368;EUR;190.0;10.0;200.0
JetBrains;JetBrainsEUR;354;007B16396E27403E;E000059247;visa;2031-05-04;UTC;Settled;246FBFEAB4304830;EUR;53.0;3.0;56.0
JetBrains;JetBrainsEUR;354;0082C0DE819B4448;Z000043578;visa;2031-05-06;UTC;Settled;313666D417D5420C;EUR;171.0;9.0;180.0
JetBrains;JetBrainsEUR;354;00881B3D1AE44C75;E000025297;mc;2031-06-20;UTC;Settled;AA460087B2534747;EUR;53.0;3.0;56.0
JetBrains;JetBrainsEUR;354;008E82773D7D4EBC;R000067752;visa;2031-05-16;UTC;Settled;0F3B40CDEB0C4914;EUR;95.0;5.0;100.0
JetBrains;JetBrainsEUR;354;008EA6BA545C4F8A;E000053950;mc;2031-05-18;UTC;Settled;C9320F80A1004ECA;EUR;428.0;22.0;450.0
JetBrains;JetBrainsEUR;354;008EDC0A51124726;Z000003194;visa;2031-06-07;UTC;Settled;8F0F38A8700C4687;EUR;152.0;8.0;160.0
JetBrains;JetBrainsEUR;354;0095237D3B3C43B8;A000074030;visa;2031-05-03;UTC;Settled;0CA7D67E117A4B26;EUR;238.0;12.0;250.0
JetBrains;JetBrainsEUR;354;00996F74BED445E8;R000061617;visa;2031-06-22;UTC;Settled;F855BE7052D94B43;EUR;494.0;26.0;520.0
JetBrains;JetBrainsEUR;354;0099F0F9802748EC;A000001538;visa;2031-04-28;UTC;Settled;3C360A1DB8124281;EUR;120.0;6.0;126.0
JetBrains;JetBrainsEUR;354;009A7FBDCFFF409C;C000047925;visa;2031-06-08;UTC;Settled;8807919180464976;EUR;67.0;3.0;70.0
JetBrains;JetBrainsEUR;354;009C43A4B9F74E6E;Z000052587;mc;2031-05-17;UTC;Settled;B79A4D01CAD847A6;EUR;95.0;5.0;100.0
JetBrains;JetBrainsEUR;354;009F4A89A58E43E8;E000072473;visa;2031-07-07;UTC;Settled;978F6D9104C24563;EUR;40.0;2.0;42.0
JetBrains;JetBrainsEUR;354;009FB29F9CD54E77;C000034217;visa;2031-06-07;UTC;Settled;7474367740F84EC5;EUR;133.0;7.0;140.0
JetBrains;JetBrainsEUR;354;00A1045E600441F1;C000063941;visa;2031-06-20;UTC;Settled;87652E08C17540A7;EUR;13.0;1.0;14.0
JetBrains;JetBrainsEUR;354;00A15C5C11E848D9;A000045600;mc;2031-06-13;UTC;Settled;BF95C585576F4419;EUR;171.0;9.0;180.0
JetBrains;JetBrainsEUR;354;00A2BE3A5B9840B0;A000035963;mc;2031-06-27;UTC;Settled;2A31E138A2F54BA6;EUR;76.0;4.0;80.0
JetBrains;JetBrainsEUR;354;00A35C5608584601;A000020798;visa;2031-04-24;UTC;Settled;70CA613F3B694ED9;EUR;27.0;1.0;28.0
JetBrains;JetBrainsEUR;354;00AB598B458D4CAA;A000056734;visa;2031-04-18;UTC;Settled;04C07F7CA38D4ABD;EUR;27.0;1.0;28.0
